,timestamp,videoId,shotId,userId,taskId,judgeId,correct
71,1624277891782,03057,85,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
72,1624277891824,00354,22,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
73,1624277891867,04423,279,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,False
74,1624277891872,01463,344,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
75,1624277891905,05400,40,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
76,1624277891940,04571,39,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
77,1624277892012,05400,15,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
78,1624277892085,06170,35,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
79,1624277892125,05400,67,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
80,1624277892233,06170,4,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
81,1624277892271,00244,86,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
82,1624277896047,07235,105,b4a08851-e891-4543-849d-e3d3dbd65153,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
83,1624277896064,04423,654,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
84,1624277896118,05400,15,44ae19bc-325f-4d77-a9ba-6ecee89b3b7b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
85,1624277896282,05400,6,627749a0-7e9a-4d8d-9e2f-6f465ef38b0d,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
86,1624277896456,01423,45,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
87,1624277898182,01423,45,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
88,1624277903314,00428,118,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
89,1624277903395,01657,97,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
90,1624277905609,03173,148,e6e5792b-b238-47dd-a24c-24ce25e698ea,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
91,1624277905611,06629,355,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
92,1624277905811,02413,33,627749a0-7e9a-4d8d-9e2f-6f465ef38b0d,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,False
93,1624277906126,04903,299,149e2d74-c45b-490b-9d15-95d078a6f617,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
94,1624277906142,04888,836,b4a08851-e891-4543-849d-e3d3dbd65153,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,False
95,1624277906194,02381,88,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
96,1624277906269,01913,98,e6e5792b-b238-47dd-a24c-24ce25e698ea,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,False
97,1624277906269,06758,1,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
98,1624277906411,07192,104,e6e5792b-b238-47dd-a24c-24ce25e698ea,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
99,1624277906435,02413,33,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,False
100,1624277906442,07020,54,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
101,1624277906468,07373,133,e6e5792b-b238-47dd-a24c-24ce25e698ea,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
102,1624277906488,06758,17,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
103,1624277906488,04423,541,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
104,1624277906530,07020,196,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
105,1624277906546,02322,29,e9457951-ac35-4c82-aadb-d44790a3c877,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
106,1624277906572,07020,76,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
107,1624277906623,02115,3,627749a0-7e9a-4d8d-9e2f-6f465ef38b0d,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,False
108,1624277907816,06929,7,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
109,1624277909555,07020,173,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
110,1624277911213,07020,25,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
111,1624277911253,01787,28,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
112,1624277911293,06858,8,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
113,1624277911330,04423,687,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
114,1624277911410,07020,95,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
115,1624277911527,00823,151,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,False
116,1624277911568,02168,53,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
117,1624277912422,05319,5,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
118,1624277912467,04423,712,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
119,1624277912600,04423,653,44ae19bc-325f-4d77-a9ba-6ecee89b3b7b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
120,1624277916623,00354,20,149e2d74-c45b-490b-9d15-95d078a6f617,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
121,1624277916647,07192,98,e9457951-ac35-4c82-aadb-d44790a3c877,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
122,1624277916668,07020,34,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
123,1624277916682,02793,173,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,False
124,1624277916756,04423,653,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
125,1624277916841,02214,155,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
126,1624277916852,01548,704,faa84e70-008b-48e4-b89b-c489cd922e94,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,False
127,1624277916884,07020,235,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
128,1624277918944,04423,493,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
129,1624277922586,00164,18,d6499941-eda8-43b6-871c-d9b393811487,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,False
130,1624277922623,05400,67,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
131,1624277922624,02751,129,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
132,1624277922652,03398,124,b4a08851-e891-4543-849d-e3d3dbd65153,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
133,1624277922719,01222,200,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
134,1624277922763,03657,108,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,False
135,1624277922813,04451,166,627749a0-7e9a-4d8d-9e2f-6f465ef38b0d,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,False
136,1624277922844,07020,27,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
137,1624277922847,00839,100,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,False
138,1624277922848,05400,8,627749a0-7e9a-4d8d-9e2f-6f465ef38b0d,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
139,1624277922857,05400,40,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
140,1624277923059,03137,53,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,False
141,1624277924722,01505,493,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,False
142,1624277926172,07020,219,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
143,1624277929310,02920,73,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
144,1624277929340,07020,190,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
145,1624277932635,02322,28,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
146,1624277932826,05455,92,627749a0-7e9a-4d8d-9e2f-6f465ef38b0d,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
147,1624277933486,02920,71,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
148,1624277937390,07192,104,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
149,1624277938604,06941,81,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
150,1624277942664,01237,84,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
151,1624277942712,04980,23,e9457951-ac35-4c82-aadb-d44790a3c877,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,False
152,1624277942812,04423,541,44ae19bc-325f-4d77-a9ba-6ecee89b3b7b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
153,1624277943086,01358,122,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
154,1624277950269,03398,124,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
155,1624277953190,02920,73,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
156,1624277953193,02322,29,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
157,1624277953210,01986,114,d6499941-eda8-43b6-871c-d9b393811487,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,False
158,1624277953234,01177,6,149e2d74-c45b-490b-9d15-95d078a6f617,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
159,1624277953242,06758,2,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
160,1624277953243,07020,76,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
161,1624277953264,00218,131,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
162,1624277953308,04348,67,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
163,1624277953338,03805,30,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,False
164,1624277953442,02920,71,627749a0-7e9a-4d8d-9e2f-6f465ef38b0d,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
165,1624277953568,06100,41,44ae19bc-325f-4d77-a9ba-6ecee89b3b7b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
166,1624277953604,05149,59,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
167,1624277953647,02214,149,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
168,1624277953689,06941,19,bb52df96-1f52-403b-a990-9d690afddefc,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
169,1624277963776,05400,40,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
170,1624277963781,02322,30,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
171,1624277963784,05400,15,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
172,1624277963794,05400,15,e9457951-ac35-4c82-aadb-d44790a3c877,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
173,1624277963815,06277,67,e6e5792b-b238-47dd-a24c-24ce25e698ea,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
174,1624277963881,04423,279,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
175,1624277963977,07235,97,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
176,1624277963974,03398,124,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
177,1624277963977,05400,56,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
178,1624277963979,01781,81,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
179,1624277969498,05319,5,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
180,1624277973721,05400,67,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
181,1624277973900,04117,53,149e2d74-c45b-490b-9d15-95d078a6f617,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,False
182,1624277974242,05400,10,e9457951-ac35-4c82-aadb-d44790a3c877,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
183,1624277974286,01222,557,e9457951-ac35-4c82-aadb-d44790a3c877,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
184,1624277974298,00428,118,5693cd86-fc3d-4215-9185-e77e97acd07b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
185,1624277974338,04907,85,e9457951-ac35-4c82-aadb-d44790a3c877,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
186,1624277974361,02920,71,44ae19bc-325f-4d77-a9ba-6ecee89b3b7b,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
187,1624277974360,01787,19,73de0ded-d32a-48ea-88e1-357a722dca41,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
188,1624277974360,05400,10,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
189,1624277974360,04423,541,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge1,True
190,1624277974393,02168,30,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
191,1624277974393,01222,558,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
192,1624277974393,02322,28,744ecfb5-d2fb-4091-894b-d098438c2850,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
193,1624277974561,07020,54,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge2,True
194,1624277974786,03398,124,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge7,True
195,1624277974816,02920,74,19d5872d-5bdf-471f-986a-3ed1b44dab25,88be8c47-42d1-4199-810b-e19dcdb80a88,judge6,True
196,1624277975422,06758,2,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge3,True
197,1624277978864,05555,314,47099239-c301-41f4-94af-1530eb6f832e,88be8c47-42d1-4199-810b-e19dcdb80a88,judge4,True
